2998,https://memecross.rusff.me,NULL,false,NULL,NULL,NULL,NULL,15,NULL,NULL,10,0,1851313,1725874349
1596,https://darkdawn.rusff.me,NULL,true,NULL,NULL,NULL,NULL,7,NULL,NULL,1,5,1841262,1710931054
2439,https://evileaters.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,1,15,1846427,1717835040
1991,https://lambcross.rusff.me,NULL,true,NULL,NULL,NULL,NULL,2,NULL,NULL,1,10,1844401,1714460305
2013,https://realstories.rusff.me,NULL,true,NULL,NULL,NULL,NULL,2,NULL,NULL,1,5,1844531,1714647955
3192,https://badlikeus.rusff.me,NULL,false,NULL,NULL,NULL,NULL,19,NULL,NULL,18,0,1852738,1727603037
3178,https://tothegrave.rusff.me,NULL,false,NULL,NULL,NULL,NULL,7,NULL,NULL,69,0,1852574,1727360253
2608,https://homecrosstest.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,1,7,1847599,1719227651
3057,https://light-pride.com,NULL,true,NULL,NULL,NULL,NULL,8,NULL,NULL,1,5,1693246,1540390704
2615,https://queerasfolknew.rusff.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,3,5,1847860,1719573174
2706,https://asoiafcrosstest.rusff.me,NULL,true,NULL,NULL,NULL,NULL,2,NULL,NULL,2,15,1848687,1721056598
2747,https://scaoil.ru,NULL,true,NULL,NULL,NULL,NULL,17,NULL,NULL,2,5,1379531,1422449088
3056,https://cvfire.bbok.ru,NULL,true,NULL,NULL,NULL,NULL,24,NULL,NULL,2,5,1634197,1503931700
2450,https://darkness.rolfor.me,NULL,true,NULL,NULL,NULL,NULL,22,NULL,NULL,4,5,1770226,1609801806
2052,https://realun.rolevaya.com,NULL,true,NULL,NULL,NULL,NULL,49,NULL,NULL,3,5,1797367,1637702514
1766,https://nyc.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,11,NULL,NULL,17,0,1841711,1711462642
1090,https://dc-manunkind.ru,NULL,true,NULL,NULL,NULL,NULL,15,NULL,NULL,2,5,1761662,1597723644
1370,https://nodarkness.rusff.me,NULL,true,NULL,NULL,NULL,NULL,2,NULL,NULL,0,5,1189883,1351782011
302,https://kazancitylife.rusff.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,3,5,1779379,1619811114
780,https://oskolki.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,4,5,1238662,1367770500
1618,https://tutbudetforum.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,0,12,1840816,1710402171
2269,https://redlights.rusff.me,NULL,true,NULL,NULL,NULL,NULL,7,NULL,NULL,1,5,1826587,1683214586
2273,https://thenoir.rusff.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,3,5,1818715,1667418407
2452,https://closeenemy.rusff.me,NULL,true,NULL,NULL,NULL,NULL,19,NULL,NULL,1,5,1690706,1537205937
1457,https://damnapple.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,12,NULL,NULL,4,7,1839167,1707585532
2697,https://fromlandtest.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,2,12,1848573,1720884236
2951,https://hallow.rusff.me,NULL,true,NULL,NULL,NULL,NULL,6,NULL,NULL,4,13,1850562,1724670716
2163,https://englishrpg.rusff.me,NULL,true,NULL,NULL,NULL,NULL,15,NULL,NULL,2,5,1598525,1496179267
2506,https://ragnarroog.rusff.me,NULL,true,NULL,NULL,NULL,NULL,14,NULL,NULL,3,5,1847184,1718450783
3221,https://secession.rusff.me,NULL,false,NULL,NULL,NULL,NULL,12,NULL,NULL,15,0,1851100,1725609669
3222,https://nighthuntress.rusff.me,NULL,false,NULL,NULL,NULL,NULL,3,NULL,NULL,5,0,1853061,1728106916
3093,https://zovpiemen.rusff.me,NULL,false,NULL,NULL,NULL,NULL,19,NULL,NULL,20,0,1707891,1554133305
1021,https://howlongisnow.rusff.me,NULL,true,NULL,NULL,NULL,NULL,12,NULL,NULL,2,5,1595930,1494801449
2000,https://caskets.rusff.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,1,5,1844262,1714310196
1330,https://pnmtst.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,1,15,1837958,1705240660
1431,https://thebadomens.rusff.me,NULL,true,NULL,NULL,NULL,NULL,18,NULL,NULL,3,5,1838439,1706302432
1890,https://theapple.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,0,15,1842433,1712416091
3151,https://so-r.ru,NULL,false,NULL,NULL,NULL,NULL,13,NULL,NULL,45,0,1852081,1726962457
3193,https://swamptown.f-rpg.me,NULL,false,NULL,NULL,NULL,NULL,18,NULL,NULL,29,0,1852785,1727693173
1072,https://postfactum.rusff.me,NULL,true,NULL,NULL,NULL,NULL,18,NULL,NULL,2,5,1690935,1537465587
3077,https://romancecclub.rolka.me,NULL,false,NULL,NULL,NULL,NULL,15,NULL,NULL,7,0,1850036,1723658221
1562,https://azzt.anihub.me,NULL,true,NULL,NULL,NULL,NULL,18,NULL,NULL,1,5,1542886,1461516737
1491,https://csoon.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,1,5,1839549,1708266874
1975,https://gods.rolka.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,4,5,1844065,1714046730
2805,https://testsearchams.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,3,15,1849292,1722256683
2272,https://diario.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,1,5,1827077,1684145833
1222,https://mahanlegend.rusff.me,NULL,true,NULL,NULL,NULL,NULL,17,NULL,NULL,2,5,1836425,1702797003
1347,https://ottomanbattle.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,0,5,1838095,1705523559
1502,https://shadowtime.rusff.me,NULL,true,NULL,NULL,NULL,NULL,14,NULL,NULL,0,15,1839783,1708619309
328,https://dis.f-rpg.me,NULL,false,NULL,NULL,NULL,NULL,19,NULL,NULL,28,0,1763309,1600633572
1110,https://newsunrise.anihub.me,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,4,5,1828845,1687370314
2451,https://scaredams.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,1,6,1846913,1718013030
1593,https://kotoskaz.mybb.ru,NULL,true,NULL,NULL,NULL,NULL,25,NULL,NULL,4,5,1807552,1650129534
1427,https://tvdsucks.rusff.me,NULL,true,NULL,NULL,NULL,NULL,7,NULL,NULL,1,5,1838636,1706680304
2075,https://astratau.rusff.me,NULL,true,NULL,NULL,NULL,NULL,10,NULL,NULL,3,5,1845219,1715688515
771,https://mateprima.ru,NULL,false,NULL,NULL,NULL,NULL,10,NULL,NULL,14,0,1793554,1632698471
1329,https://testdrama.rusff.me,NULL,true,NULL,NULL,NULL,NULL,10,NULL,NULL,1,5,1837885,1705085360
2836,https://likeitsmagnetic.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,0,5,1849468,1722602069
2962,https://ascendant.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,2,5,1851062,1725542188
1505,https://brnws.rusff.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,3,5,1839539,1708252063
2880,https://safer.0pk.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,1,11,1849526,1722683420
2444,https://trt.rusff.me,NULL,false,NULL,NULL,NULL,NULL,6,NULL,NULL,28,0,1846105,1717184981
2424,https://oblivion.rolfor.me,NULL,true,NULL,NULL,NULL,NULL,26,NULL,NULL,0,5,1845967,1716901445
885,https://barcross.ru,NULL,false,NULL,NULL,NULL,NULL,19,NULL,NULL,207,0,1780789,1622034626
2848,https://abyssus.f-rpg.me,NULL,false,NULL,NULL,NULL,NULL,13,NULL,NULL,55,0,1849040,1721682018
2481,https://islandemon.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,9,NULL,NULL,1,5,1698681,1544212596
3024,https://warriorsdawn.f-rpg.me,NULL,false,NULL,NULL,NULL,NULL,13,NULL,NULL,28,0,1850956,1725354393
2925,https://wondersofworld.rusff.me,NULL,false,NULL,NULL,NULL,NULL,8,NULL,NULL,10,0,1849400,1722457382
2408,https://moonsonata.rusff.me,NULL,false,NULL,NULL,NULL,NULL,17,NULL,NULL,40,0,1846179,1717344129
2625,https://piupiu.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,2,5,1847953,1719768825
2963,https://mayak.f-rpg.me,NULL,false,NULL,NULL,NULL,NULL,24,NULL,NULL,181,0,1834794,1699230447
2776,https://secretsofmermaids.rusff.me,NULL,false,NULL,NULL,NULL,NULL,8,NULL,NULL,19,0,1848917,1721557699
2903,https://inspiration.f-rpg.me,NULL,false,NULL,NULL,NULL,NULL,16,NULL,NULL,231,0,1850143,1723968873
2904,https://cordona.rusff.me,NULL,false,NULL,NULL,NULL,NULL,14,NULL,NULL,8,0,1850185,1724047020
1083,https://tideland.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,2,5,1830715,1691175916
1076,https://twelvekingdoms.9bb.ru,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,3,5,1768891,1607944384
1582,https://lukmoria.rusff.me,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,1,15,1840884,1710491268
341,https://muddle.rusff.me,NULL,true,NULL,NULL,NULL,NULL,7,NULL,NULL,2,5,1829460,1688962916
1112,https://281.rusff.me,NULL,true,NULL,NULL,NULL,NULL,11,NULL,NULL,2,5,1830420,1690721009
3005,https://vampiresp.rusff.me,NULL,false,NULL,NULL,NULL,NULL,3,NULL,NULL,14,0,1851425,1725967848
2964,https://blackpines.rusff.me,NULL,false,NULL,NULL,NULL,NULL,17,NULL,NULL,3,1,1850597,1724757909
2966,https://tvdsearch.rusff.me,NULL,false,NULL,NULL,NULL,NULL,4,NULL,NULL,2,4,1851116,1725621558
1489,https://redmountcity.ru,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,4,5,1839403,1707997259
2958,https://heartsclub.rusff.me,NULL,false,NULL,NULL,NULL,NULL,14,NULL,NULL,72,0,1851128,1725637415
346,https://cwotgoloski.ru,NULL,false,NULL,NULL,NULL,NULL,21,NULL,NULL,35,0,321293,1213435968
2639,https://ticketinsummer.rusff.me,NULL,true,NULL,NULL,NULL,NULL,1,NULL,NULL,1,5,1847851,1719560228
1462,https://peachy.rusff.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,3,5,1839323,1707849920
1143,https://rzn.rusff.me,NULL,true,NULL,NULL,NULL,NULL,8,NULL,NULL,3,5,1834167,1697657655
1040,https://alberta.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,4,5,1561574,1476202261
1146,https://gorgoniers.ru,NULL,true,NULL,NULL,NULL,NULL,14,NULL,NULL,3,5,1835393,1700599455
2959,https://blackforest.rusff.me,NULL,false,NULL,NULL,NULL,NULL,67,NULL,NULL,19,0,1810884,1654971144
2876,https://wangle.rusff.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,0,5,1849857,1723215200
2960,https://testofera.rusff.me,NULL,false,NULL,NULL,NULL,NULL,5,NULL,NULL,26,0,1850889,1725178478
2961,https://phantasmacaelum.ru,NULL,false,NULL,NULL,NULL,NULL,13,NULL,NULL,9,0,1849329,1722349397
2851,https://bar1703.ru,NULL,true,NULL,NULL,NULL,NULL,12,NULL,NULL,2,5,1847949,1719763680
1600,https://ourhome.f-rpg.me,NULL,false,NULL,NULL,NULL,NULL,14,NULL,NULL,32,0,1841654,1711370660
320,https://grishaverse.ru,NULL,true,NULL,NULL,NULL,NULL,6,NULL,NULL,4,5,1776122,1617214352
325,https://ninenine.ru,NULL,true,NULL,NULL,NULL,NULL,9,NULL,NULL,3,5,1818086,1666166769
1075,https://kicks-and-giggles.ru,NULL,false,NULL,NULL,NULL,NULL,14,NULL,NULL,160,0,1830251,1690368322
449,https://mysterylegends.rusff.me,NULL,true,NULL,NULL,NULL,NULL,6,NULL,NULL,4,5,1830849,1691595902
2927,https://mmaleficarum.rusff.me,NULL,false,NULL,NULL,NULL,NULL,5,NULL,NULL,57,0,1850333,1724312246
2868,https://hpsleepless.rusff.me,NULL,false,NULL,NULL,NULL,NULL,16,NULL,NULL,31,0,1849768,1723087396
340,https://potion.rusff.me,NULL,true,NULL,NULL,NULL,NULL,18,NULL,NULL,2,5,1832508,1695455652
1250,https://weallscream.rusff.me,NULL,true,NULL,NULL,NULL,NULL,17,NULL,NULL,4,5,1588657,1489775995
1480,https://britinvasion.rusff.me,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,1,5,1838911,1707066544
1484,https://oha.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,1,12,1839554,1708278969
1464,https://adeliada.rusff.me,PR[in_2]),true,NULL,NULL,NULL,NULL,23,NULL,NULL,2,5,1831682,1693747113
1036,https://nightcity.rusff.me,NULL,false,NULL,NULL,NULL,NULL,6,NULL,NULL,25,0,1815438,1661776756
1156,https://balduran.rusff.me,NULL,true,NULL,NULL,NULL,NULL,11,NULL,NULL,1,5,1835575,1700960138
2840,https://oddinar.rusff.me,NULL,false,NULL,NULL,NULL,NULL,8,NULL,NULL,101,0,1849519,1722679274
2720,https://space51.rusff.me,NULL,false,NULL,NULL,NULL,NULL,12,NULL,NULL,30,0,1847637,1719257891
332,https://gemcross.ru,NULL,false,NULL,NULL,NULL,NULL,13,NULL,NULL,59,0,1781519,1623301981
355,https://mirine.rusff.me,NULL,false,NULL,NULL,NULL,NULL,20,NULL,NULL,66,0,1759874,1594482548
777,https://british.rusff.me,NULL,true,NULL,NULL,NULL,NULL,22,NULL,NULL,3,5,1774648,1615517595
1544,https://lesser.rusff.me,NULL,true,NULL,NULL,NULL,NULL,20,NULL,NULL,4,5,1837485,1704309710
1426,https://tarotgame.rusff.me,NULL,true,NULL,NULL,NULL,NULL,24,NULL,NULL,1,5,1822507,1675010652
1597,https://poisondrop.rusff.me,NULL,false,NULL,NULL,NULL,NULL,27,NULL,NULL,36,0,1841540,1711193335
371,https://hpa.magicrpg.ru,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,3,5,1832119,1694866951
2973,https://apokryph.rusff.me,NULL,false,NULL,NULL,NULL,NULL,34,NULL,NULL,21,0,1836389,1702727756
1498,https://fridaynightcross.rusff.me,NULL,false,NULL,NULL,NULL,NULL,17,NULL,NULL,4,1,1839852,1708763207
2806,https://hellysium.rusff.me,NULL,false,NULL,NULL,NULL,NULL,21,NULL,NULL,9,0,1848539,1720771766
6,https://kakbicross.ru,PR[in_2]),true,advertiser,NULL,NULL,NULL,19,NULL,NULL,0,5,1804898,1646745801
2766,https://asoiafcross.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,3,5,1848887,1721505520
2846,https://godstrust.rusff.me,NULL,false,NULL,NULL,NULL,NULL,4,NULL,NULL,50,0,1849469,1722602566
2624,https://godless.rusff.me,NULL,true,NULL,NULL,NULL,NULL,8,NULL,NULL,4,5,1847955,1719770503
1157,https://morbusinme.rusff.me,NULL,true,NULL,NULL,NULL,NULL,18,NULL,NULL,4,5,1828303,1686384142
2761,https://sayron.rolka.me,NULL,false,NULL,NULL,NULL,NULL,24,NULL,NULL,14,0,1848137,1720091178
2437,https://fallinginreverse.rusff.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,2,5,1846581,1717856744
1115,https://felicis.anihub.me,NULL,true,NULL,NULL,NULL,NULL,11,NULL,NULL,2,5,1328135,1402761023
1134,https://alternativereality.mybb.ru,NULL,true,NULL,NULL,NULL,NULL,21,NULL,NULL,4,5,874023,1280122537
1702,https://spiritshaos.rolka.me,PiarIn),true,NULL,NULL,NULL,NULL,26,NULL,NULL,0,5,595078,1241293181
1033,https://liberum.rusff.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,3,5,1762639,1599562456
1165,https://unsafe.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,4,5,1836113,1702201103
1270,https://wnot.rusff.me,NULL,true,NULL,NULL,NULL,NULL,11,NULL,NULL,4,5,1836368,1702674876
1032,https://badlandstw.rusff.me,NULL,true,NULL,NULL,NULL,NULL,12,NULL,NULL,3,5,1829150,1688184663
448,https://amorevino.rusff.me,NULL,true,NULL,NULL,NULL,NULL,15,NULL,NULL,1,5,1828436,1686666417
1042,https://hyperborea.rusff.me,NULL,true,NULL,NULL,NULL,NULL,18,NULL,NULL,4,5,1827678,1685360142
1154,https://mahan.rusff.me,NULL,true,NULL,NULL,NULL,NULL,5,NULL,NULL,2,5,1758514,1592240606
1149,https://impurities.rusff.me,NULL,true,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,0,1828352,1686486162
1078,https://thewalkingdead.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,3,5,1651746,1507369734
1028,https://neosteri.ru,NULL,true,NULL,NULL,NULL,NULL,15,NULL,NULL,4,5,1832813,1695913312
1041,https://skt.rolka.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,2,5,1773061,1613580799
1117,https://fakelove.rusff.me,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,2,5,1834930,1699546263
1331,https://noanswer.rusff.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,3,5,1837897,1705136171
2900,https://alterparadox.rusff.me,NULL,false,NULL,NULL,NULL,NULL,17,NULL,NULL,23,0,1850126,1723916210
1995,https://serodomno.mybb.ru,NULL,false,NULL,NULL,NULL,NULL,18,NULL,NULL,14,0,1842637,1712669273
2117,https://stabunjust.rolka.me,NULL,false,NULL,NULL,NULL,NULL,3,NULL,NULL,10,0,1839273,1707746199
1133,https://aljw.mybb.ru,NULL,true,NULL,NULL,NULL,NULL,35,NULL,NULL,1,5,1550977,1468416328
1132,https://drakenfurt.ru,NULL,true,NULL,NULL,NULL,NULL,14,NULL,NULL,1,5,356062,1218417018
1557,https://anarchyhp.rusff.me,NULL,true,NULL,NULL,NULL,NULL,2,NULL,NULL,3,5,1840374,1709730461
463,https://bostoncrazzy.rusff.me,NULL,false,NULL,NULL,NULL,NULL,23,NULL,NULL,99,0,1763236,1600523070
1053,https://smfleur.rusff.me,NULL,true,NULL,NULL,NULL,NULL,7,NULL,NULL,3,5,1806259,1648527335
2630,https://ritual.rusff.me,NULL,false,NULL,NULL,NULL,NULL,7,NULL,NULL,8,0,1848001,1719857585
2841,https://onceromclub.rusff.me,NULL,true,NULL,NULL,NULL,NULL,9,NULL,NULL,2,7,1848971,1721631421
2713,https://adarktwilight.rusff.me,NULL,false,NULL,NULL,NULL,NULL,15,NULL,NULL,14,0,1845965,1716896849
1804,https://moonglow.rusff.me,NULL,true,NULL,NULL,NULL,NULL,13,NULL,NULL,2,5,1842083,1711980640
2458,https://calmtest.rusff.me,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,3,5,1846936,1718037265
309,https://nxde.rusff.me,NULL,true,NULL,NULL,NULL,NULL,16,NULL,NULL,0,5,1828613,1686920343
1043,https://chronicle.0bb.ru,NULL,false,NULL,NULL,NULL,NULL,7,NULL,NULL,12,0,1581808,1486137552
2661,https://wayward.rusff.me,NULL,true,NULL,NULL,NULL,NULL,14,NULL,NULL,1,5,1848281,1720273957
1438,https://soulacademy.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,15,NULL,NULL,1,5,1838208,1705788966
1319,https://narutoexile.ru,NULL,false,NULL,NULL,NULL,NULL,16,NULL,NULL,42,0,1733652,1567705755
1589,https://dikolesie.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,7,NULL,NULL,4,5,1698095,1543579165
1128,https://fatal.rusff.me,NULL,true,NULL,NULL,NULL,NULL,4,NULL,NULL,3,5,1835173,1700094044
2463,https://never-moon.ru,NULL,true,NULL,NULL,NULL,NULL,12,NULL,NULL,0,5,1845621,1716261611
943,https://forest.f-rpg.me,NULL,true,NULL,NULL,NULL,NULL,10,NULL,NULL,3,5,1822456,1674900646
1359,https://hproleplay.mybb.ru,NULL,false,NULL,NULL,NULL,NULL,21,NULL,NULL,41,0,918594,1288276784
679,https://fkme.nc-21.ru,NULL,false,NULL,NULL,NULL,NULL,10,NULL,NULL,13,0,1329699,1403473725
2693,https://genshinmemories.rusff.me,NULL,false,NULL,NULL,NULL,NULL,13,NULL,NULL,25,0,1848321,1720346889
413,https://catchyourdream.rusff.me,NULL,false,NULL,NULL,NULL,NULL,18,NULL,NULL,16,0,1815973,1662673725
1148,https://superherolife.rusff.me,NULL,true,NULL,NULL,NULL,NULL,7,NULL,NULL,2,5,1834780,1699189817
358,https://nsignal.ru,NULL,true,NULL,NULL,NULL,NULL,3,NULL,NULL,0,5,1829890,1689521011
1188,https://thegoodplace.rusff.me,NULL,false,NULL,NULL,NULL,NULL,14,NULL,NULL,36,0,1835985,1701879986
1145,https://psi.rolka.me,NULL,true,NULL,NULL,NULL,NULL,18,NULL,NULL,4,5,1835076,1699869421
